"user_id","rec_anime_id"
"33704","1924, 8245, 2920"
"33706","22695, 2920, 31491"
"33709","3437, 14685, 1224"
"33711","3196, 1925, 2920"
"33712","8245, 30531, 22013"
"33714","832, 6511, 1275"
"33715","28669, 13931, 10048"
"33716","86, 4566, 1707"
"33717","1924, 1925, 1481"
"33718","1924, 1481, 1759"
"33719","305, 1853, 3704"
"33721","14647, 27629, 1014"
"33722","9328, 1792, 31491"
"33723","5753, 1658, 5742"
"33724","5753, 7303, 14685"
"33726","6465, 8245, 5753"
"33729","12221, 23137, 10827"
"33730","1558, 3105, 4388"
"33731","305, 2193, 3157"
"33732","2947, 17249, 3019"
"33733","10263, 1792, 1925"
"33736","12671, 1578, 1864"
"33737","9487, 3129, 15839"
"33738","31050, 1759, 1924"
"33739","31050, 1481, 1759"
"33740","7303, 3868, 3854"
"33741","10263, 1925, 1923"
"33743","10263, 5753, 1924"
"33744","3259, 305, 1300"
"33745","32122, 21899, 1853"
"33746","1925, 1923, 4503"
"33747","31050, 1759, 1224"
"33748","2284, 1153, 24273"
"33749","6509, 23115, 3826"
"33751","3437, 1925, 1923"
"33753","10263, 1924, 1792"
"33754","1014, 10090, 23775"
"33755","33221, 3625, 2688"
"33757","27613, 12585, 1759"
"33759","2947, 2747, 1792"
"33760","31050, 1558, 1179"
"33761","6509, 23115, 1224"
"33762","1558, 3105, 3095"
"33763","5753, 1924, 5290"
"33765","752, 2747, 10534"
"33767","8245, 6465, 1845"
"33768","1925, 1923, 3095"
"33769","8245, 22013, 31491"
"33770","1658, 5742, 8250"
"33771","2284, 1153, 6465"
"33772","29413, 30128, 4264"
"33773","5753, 3868, 33221"
"33774","10263, 1925, 1923"
"33775","7303, 1153, 3381"
"33776","1493, 14647, 22695"
"33777","13993, 10375, 4147"
"33778","17249, 2193, 22695"
"33779","3437, 17249, 8097"
"33780","5763, 1399, 4416"
"33781","1924, 1481, 1759"
"33782","2284, 14685, 3486"
"33783","23423, 4042, 5753"
"33784","1493, 2525, 21575"
"33786","3437, 1493, 21575"
"33787","693, 2291, 2292"
"33789","7303, 3868, 3854"
"33790","2291, 5763, 3507"
"33791","1567, 1640, 2668"
"33792","3437, 1924, 27613"
"33793","1792, 2322, 9487"
"33794","31050, 3196, 1924"
"33795","12725, 1221, 86"
"33796","3437, 17249, 8097"
"33797","31763, 33221, 1153"
"33798","86, 4566, 1707"
"33801","1567, 7303, 29831"
"33802","305, 1481, 2322"
"33803","3437, 1558, 2858"
"33804","2390, 14685, 23115"
"33805","12725, 23293, 8358"
"33806","2920, 31491, 4147"
"33807","5753, 7303, 3868"
"33808","10263, 1924, 1925"
"33809","7303, 2291, 305"
"33810","10534, 1865, 34085"
"33811","7303, 311, 930"
"33812","1399, 2291, 4503"
"33814","30531, 31491, 6465"
"33815","26183, 311, 1805"
"33816","31491, 31050, 7723"
"33818","30705, 2162, 2193"
"33819","3625, 1558, 3105"
"33820","7435, 7436, 14647"
"33821","1558, 3105, 4388"
"33822","305, 5753, 1534"
"33823","2291, 305, 7303"
"33825","17249, 3019, 8097"
"33826","1399, 599, 31491"
"33827","1558, 3105, 4388"
"33828","5753, 31050, 1558"
"33830","3028, 3776, 2574"
"33831","11547, 14947, 9770"
"33832","28929, 1179, 2818"
"33834","1853, 7045, 10263"
"33835","2284, 1839, 1179"
"33837","10263, 17249, 3625"
"33838","33221, 27613, 11717"
"33839","1493, 978, 1380"
"33840","8245, 30531, 6465"
"33841","11717, 1853, 17249"
"33843","1924, 1481, 3072"
"33844","5753, 1558, 1224"
"33845","1759, 1275, 3396"
"33846","31490, 8097, 7303"
"33847","1925, 1923, 23153"
"33848","3625, 1558, 1924"
"33850","3437, 1558, 3105"
"33852","10263, 30705, 17249"
"33853","3259, 2200, 305"
"33855","2928, 1086, 13851"
"33856","3776, 2574, 4388"
"33857","1924, 1481, 1558"
"33858","3437, 3196, 1924"
"33859","1578, 1864, 28669"
"33860","1558, 29976, 31490"
"33861","2284, 2920, 3129"
"33862","31050, 4388, 305"
"33863","31050, 1558, 3105"
"33864","8245, 2920, 6465"
"33865","1221, 12671, 28669"
"33866","7303, 3868, 930"
"33867","3072, 1652, 18755"
"33868","8097, 14647, 27629"
"33869","12585, 1558, 3105"
"33870","86, 4566, 1707"
"33871","86, 4566, 377"
"33875","1924, 1481, 31050"
"33877","9487, 15839, 3511"
"33878","7303, 22695, 3129"
"33879","1906, 28495, 29413"
"33880","1399, 5763, 2291"
"33881","12725, 1380, 25431"
"33882","3196, 1925, 1923"
"33883","1558, 305, 1891"
"33885","22695, 1153, 3129"
"33886","3437, 2284, 2747"
"33887","10263, 1925, 1923"
"33889","1380, 7861, 3992"
"33890","10263, 1924, 33221"
"33891","33221, 2682, 30531"
"33895","8097, 14647, 27629"
"33896","3437, 1493, 3196"
"33897","1759, 2390, 8358"
"33898","8097, 1493, 14647"
"33899","3019, 1493, 2284"
"33900","4962, 8097, 1493"
"33901","8097, 832, 22695"
"33902","8245, 31491, 6465"
"33903","7303, 33221, 2036"
"33904","2527, 2780, 2747"
"33905","7303, 2036, 2291"
"33906","3019, 2747, 930"
"33908","25429, 1816, 21235"
"33909","1228, 305, 2484"
"33910","5753, 3868, 8245"
"33911","5753, 7303, 3868"
"33912","1558, 1179, 3105"
"33913","5763, 2736, 1792"
"33914","10263, 1924, 1925"
"33915","3437, 1924, 1925"
"33916","14647, 27629, 24273"
"33917","1759, 31050, 31491"
"33918","3381, 20929, 1224"
"33919","10263, 1792, 1925"
"33920","3381, 29413, 30128"
"33921","3437, 1493, 3196"
"33922","2284, 3868, 1924"
"33923","2106, 7308, 1898"
"33924","8245, 6465, 1845"
"33925","4388, 3239, 2851"
"33926","5753, 3868, 295"
"33927","28713, 7334, 10330"
"33928","24713, 10330, 16680"
"33929","5753, 305, 1534"
"33931","3507, 2234, 31050"
"33932","1924, 1481, 1558"
"33933","2920, 1481, 3072"
"33934","2284, 1865, 3605"
"33935","1534, 31117, 2747"
"33936","22695, 1153, 1743"
"33937","17249, 13993, 22695"
"33938","2920, 2688, 29413"
"33939","27613, 31050, 6465"
"33940","33221, 23115, 6293"
"33941","2709, 3854, 13993"
"33944","1053, 3254, 31491"
"33945","28929, 30531, 16608"
"33946","23299, 13619, 7045"
"33947","11755, 30100, 4443"
"33948","1924, 2920, 1481"
"33950","1399, 2291, 1880"
"33951","3437, 2284, 21575"
"33952","3437, 1493, 3196"
"33954","1906, 1153, 28495"
"33955","7303, 1153, 3381"
"33956","29413, 30128, 1224"
"33958","30705, 752, 3019"
"33960","1924, 1481, 1759"
"33961","2688, 31491, 29413"
"33962","10263, 3437, 2284"
"33964","2947, 832, 2525"
"33965","3511, 2851, 1900"
"33966","31050, 31491, 7723"
"33967","1558, 1179, 1228"
"33968","29976, 30915, 2109"
"33969","7303, 3868, 3854"
"33971","27613, 12585, 24273"
"33972","33074, 5763, 1224"
"33973","10263, 17249, 2284"
"33974","8245, 6465, 1853"
"33975","3625, 3227, 773"
"33976","8245, 23115, 1853"
"33977","3776, 2574, 4388"
"33979","31050, 2269, 1906"
"33980","1640, 1225, 1327"
"33981","11717, 2947, 5753"
"33982","5753, 14685, 3511"
"33983","5753, 3868, 33221"
"33984","2484, 3259, 305"
"33985","3625, 1014, 4388"
"33986","832, 1399, 5763"
"33987","1924, 2920, 1481"
"33988","8245, 30531, 22013"
"33989","9487, 15839, 4388"
"33990","1707, 29876, 32051"
"33991","305, 2200, 1558"
"33992","708, 17249, 2525"
"33993","5753, 1924, 1794"
"33994","22695, 1153, 8245"
"33995","3437, 1224, 6251"
"33996","14543, 21591, 24789"
"33997","2269, 1399, 34085"
"33998","4416, 4198, 1014"
"33999","3129, 31491, 2527"
"34001","5753, 31050, 2818"
"34002","22695, 2920, 2688"
"34003","28713, 23249, 7334"
"34005","2947, 2106, 13993"
"34006","5763, 2313, 86"
"34007","1924, 2920, 1481"
"34008","2688, 31491, 2506"
"34009","5753, 1534, 31491"
"34010","33221, 31113, 18755"
"34011","1924, 1481, 1558"
"34012","9875, 17267, 23579"
"34013","31491, 4147, 23711"
"34014","33221, 8245, 2920"
"34015","13245, 13993, 9673"
"34016","3437, 31763, 1924"
"34017","3437, 1924, 1481"
"34018","3437, 1925, 1923"
"34019","7303, 1924, 22695"
"34020","3437, 8097, 1153"
"34021","23301, 19291, 604"
"34022","3019, 1924, 1792"
"34023","31050, 33221, 112"
"34024","1153, 1872, 8365"
"34025","6465, 1845, 30531"
"34026","6509, 23115, 3826"
"34027","3129, 1853, 307"
"34028","28929, 1179, 2818"
"34029","2284, 2709, 2747"
"34032","8245, 22013, 23115"
"34033","3437, 911, 9487"
"34034","5753, 1794, 24273"
"34036","2284, 14685, 1224"
"34037","8245, 30531, 22013"
"34038","8245, 6465, 11717"
"34040","10263, 3254, 2044"
"34042","31491, 29413, 30128"
"34043","1925, 1923, 1853"
"34044","7303, 22695, 307"
"34045","32034, 28869, 332"
"34047","33221, 31050, 1558"
"34048","22695, 33221, 8245"
"34049","9328, 2106, 22695"
"34050","31491, 1853, 1845"
"34051","3437, 8097, 2284"
"34052","1179, 1623, 1567"
"34053","12725, 3437, 8097"
"34054","12725, 26019, 30531"
"34055","3437, 31050, 4388"
"34056","31050, 1275, 1145"
"34057","1924, 1481, 1558"
"34059","5753, 2269, 1906"
"34060","1845, 10263, 2284"
"34061","1493, 14647, 27629"
"34062","10263, 3437, 17249"
"34063","4388, 3776, 2574"
"34064","30825, 31592, 17249"
"34065","3437, 8097, 1493"
"34066","10263, 32122, 1925"
"34067","14543, 6465, 8245"
"34068","8245, 21703, 9487"
"34069","2688, 31491, 29413"
"34070","3072, 1558, 3105"
"34071","2012, 32729, 80"
"34072","3437, 1924, 1481"
"34073","5753, 1924, 1481"
"34074","10263, 1759, 2390"
"34075","8245, 4416, 6465"
"34076","5753, 930, 33221"
"34077","33254"
"34078","2269, 3868, 3625"
"34079","8245, 14543, 31113"
"34080","33221, 23299, 31050"
"34082","2291, 5753, 7303"
"34084","86, 1707, 377"
"34086","1399, 5763, 2291"
"34087","2291, 28713, 7334"
"34088","31490, 2450, 10810"
"34089","6465, 10766, 2484"
"34090","31490, 33372, 31056"
"34092","4388, 3776, 2574"
"34093","9328, 2106, 23299"
"34095","4264, 3254, 1839"
"34097","33221, 24171, 29413"
"34098","16442, 2193, 377"
"34099","2688, 31491, 29413"
"34100","31050, 12361, 28511"
"34101","24171, 28869, 23423"
"34102","13993, 8245, 27613"
"34103","31050, 24273, 19633"
"34104","582, 311, 2570"
"34105","17745, 1153, 1386"
"34106","5290, 5710, 12585"
"34107","1924, 2920, 1481"
"34108","2072, 1839, 10263"
"34109","14647, 27629, 30531"
"34111","1558, 3105, 4388"
"34113","10263, 1792, 1925"
"34114","8245, 1853, 14543"
"34115","9629, 4416, 347"
"34116","4566, 1707, 377"
"34118","305, 3704, 3129"
"34119","7303, 6511, 2291"
"34120","3095, 3704, 14947"
"34121","8245, 6465, 1853"
"34122","23711, 27789, 22695"
"34123","2269, 3625, 1224"
"34124","1924, 1481, 1558"
"34125","10263, 3868, 1794"
"34126","1924, 1481, 1558"
"34128","1558, 1228, 305"
"34129","1399, 4416, 693"
"34130","1179, 2818, 2484"
"34131","2284, 21575, 7303"
"34132","86, 4566, 377"
"34133","1558, 3105, 4388"
"34134","10263, 1924, 1925"
"34135","1924, 1153, 3625"
"34136","10263, 1925, 1923"
"34138","8097, 14647, 1399"
"34139","8358, 1399, 3625"
"34140","3704, 10090, 19291"
"34141","33221, 1759, 31050"
"34142","1558, 3105, 1179"
"34143","2525, 21575, 13245"
"34144","1853, 1845, 11717"
"34145","10263, 1924, 1792"
"34146","305, 1224, 1558"
"34147","1924, 2920, 1481"
"34148","1558, 3105, 4388"
"34149","8361, 12347, 14947"
"34150","27613, 9487, 24273"
"34152","4388, 3776, 2574"
"34153","8245, 1743, 1153"
"34154","4566, 7303, 1924"
"34155","832, 1399, 5763"
"34156","2450, 3625, 1647"
"34157","2947, 832, 2525"
"34158","33221, 28929, 10766"
"34159","3196, 2920, 31491"
"34160","1924, 2920, 1481"
"34161","28929, 1179, 2818"
"34162","1924, 1481, 1558"
"34163","33372, 17267, 24471"
"34164","32051, 1925, 1923"
"34165","2284, 14685, 1153"
"34166","1399, 7723, 3072"
"34167","1759, 1275, 3239"
"34168","10263, 5753, 1924"
"34169","1924, 2470, 1481"
"34170","32051, 1489, 32553"
"34171","2291, 305, 3704"
"34172","1493, 2525, 13245"
"34173","1924, 1481, 1179"
"34174","1558, 1179, 1224"
"34176","1493, 6293, 7045"
"34178","2947, 2747, 1792"
"34179","3019, 1924, 3625"
"34180","3437, 10457, 21597"
"34181","8097, 832, 13993"
"34182","2284, 314, 930"
"34183","10263, 31592, 2284"
"34184","2291, 305, 1481"
"34185","7303, 3129, 305"
"34186","10263, 1186, 7861"
"34187","17745, 33221, 3625"
"34188","10263, 1924, 1792"
"34189","32034, 9494, 2484"
"34190","1924, 1481, 3072"
"34191","3437, 1493, 3196"
"34193","8245, 6465, 1845"
"34195","2284, 2747, 1153"
"34196","2920, 1558, 3105"
"34197","17745, 33221, 3625"
"34198","999, 1623, 11547"
"34199","11717, 6465, 1853"
"34200","3196, 14685, 31491"
"34203","3437, 1924, 1481"
"34204","31592, 1567, 23985"
"34205","7334, 12725, 30714"
"34207","3196, 14685, 31491"
"34208","1221, 86, 1573"
"34209","27613, 9487, 24273"
"34210","12725, 1380, 347"
"34211","1481, 4388, 30845"
"34212","8097, 832, 1924"
"34214","12725, 5753, 2284"
"34215","3507, 2291, 978"
"34216","1228, 305, 86"
"34217","23115, 1845, 6465"
"34218","26183, 718, 8245"
"34219","23115, 31491, 6465"
"34221","3437, 1924, 1481"
"34222","31050, 1759, 7723"
"34223","1153, 27613, 12585"
"34224","7303, 1924, 1481"
"34225","1924, 1925, 1481"
"34227","8245, 6465, 1853"
"34228","27613, 1759, 1275"
"34229","8361, 2284, 1153"
"34230","5753, 2284, 2044"
"34231","5753, 295, 1558"
"34232","10263, 1925, 1923"
"34233","9328, 1792, 3625"
"34235","8245, 2920, 1558"
"34236","33221, 305, 2484"
"34237","22013, 10766, 1845"
"34239","5763, 4503, 2291"
"34241","31050, 1906, 22695"
"34242","8097, 832, 3196"
"34243","3507, 1380, 7861"
"34244","1924, 1481, 1558"
"34245","1399, 2291, 305"
"34246","832, 1560, 693"
"34247","10263, 31490, 1792"
"34248","6465, 1845, 1853"
"34249","1925, 1923, 1558"
"34250","1558, 3105, 30845"
"34251","8245, 14543, 7122"
"34252","31491, 4388, 3776"
"34254","1481, 305, 3704"
"34255","5753, 8245, 599"
"34256","32051, 305, 1558"
"34257","31592, 31490, 582"
"34259","5753, 693, 2291"
"34261","7334, 10330, 19291"
"34263","10263, 2322, 1925"
"34264","1925, 1923, 1853"
"34265","2484, 31050, 2818"
"34266","1399, 5763, 4503"
"34267","31050, 1759, 1924"
"34268","10263, 3437, 1493"
"34269","7303, 3381, 2506"
"34270","3625, 2851, 2036"
"34271","3625, 34085, 307"
"34272","3196, 1925, 2920"
"34273","5753, 2284, 7303"
"34274","3868, 3854, 1228"
"34276","1153, 3625, 295"
"34278","2871, 31592, 2193"
"34280","1707, 32051, 30464"
"34282","6509, 23115, 3826"
"34283","1925, 1923, 3254"
"34284","2947, 3196, 22695"
"34285","5753, 7303, 8358"
"34286","2484, 2200, 31050"
"34287","305, 5753, 3868"
"34288","5753, 7303, 3854"
"34289","1558, 3105, 4388"
"34290","7861, 2570, 1792"
"34291","31490, 1929, 2253"
"34292","3625, 10766, 6251"
"34293","9328, 314, 2709"
"34295","4566, 1707, 29876"
"34296","1768, 1611, 1938"
"34297","377, 32051, 6714"
"34298","3437, 3196, 1924"
"34299","13245, 2747, 23137"
"34300","12725, 31490, 16442"
"34301","305, 30464, 1670"
"34302","1573, 12671, 4566"
"34303","3625, 10766, 6251"
"34304","9487, 15839, 19857"
"34305","1924, 1481, 1558"
"34306","5753, 31050, 1558"
"34307","2284, 28929, 3129"
"34308","33221, 3625, 1481"
"34309","31050, 2200, 9487"
"34310","2484, 11547, 8361"
"34311","5753, 3868, 3854"
"34312","2947, 5753, 8245"
"34313","3437, 8097, 1493"
"34314","305, 3704, 2291"
"34315","86, 4566, 1707"
"34316","1558, 3105, 4388"
"34317","8394, 1573, 4060"
"34318","5753, 7303, 3868"
"34319","999, 1221, 12671"
"34320","31490, 1082, 28789"
"34321","971, 1805, 1670"
"34322","1816, 4886, 10350"
"34323","7303, 1558, 1421"
"34324","5753, 31050, 1558"
"34325","5763, 305, 1558"
"34329","2284, 7303, 3196"
"34330","1558, 305, 978"
"34331","4388, 9487, 25431"
"34332","2484, 305, 1611"
"34333","3704, 347, 1925"
"34334","2947, 3196, 2747"
"34335","2284, 3196, 2747"
"34336","32122, 31117, 12783"
"34337","86, 4566, 1707"
"34340","1221, 26183, 311"
"34341","28929, 1179, 2818"
"34342","86, 3437, 1707"
"34343","1558, 3105, 4388"
"34344","14685, 33221, 8245"
"34345","28929, 1179, 2818"
"34347","1136, 1221, 1567"
"34348","1558, 3105, 305"
"34349","31490, 1929, 1906"
"34350","2162, 3437, 8097"
"34351","3019, 26019, 1481"
"34352","1558, 3105, 305"
"34353","1792, 1925, 1923"
"34354","31592, 5763, 890"
"34355","30845, 2284, 14685"
"34356","1014, 1053, 4388"
"34357","2012, 86, 30915"
"34358","1558, 3105, 4388"
"34359","5753, 14685, 8245"
"34360","832, 2747, 1399"
"34361","1925, 1923, 7045"
"34362","10263, 1925, 1923"
"34363","2284, 1792, 9487"
"34364","25431, 4997, 1331"
"34365","1380, 3095, 3704"
"34366","1493, 2284, 22695"
"34367","27411, 31680, 10350"
"34368","6511, 3019, 2284"
"34369","6286, 6402, 11807"
"34370","3095, 305, 3704"
"34371","31592, 3437, 8097"
"34372","14685, 1792, 1657"
"34373","3196, 22695, 2920"
"34374","6286, 6402, 3254"
"34375","1707, 377, 6714"
"34376","305, 5877, 3437"
"34377","1853, 31117, 305"
"34378","10263, 17249, 7303"
"34380","17249, 3019, 1924"
"34381","10263, 1925, 1923"
"34383","305, 33074, 5753"
"34385","3381, 1839, 1853"
"34386","832, 1558, 1331"
"34387","1489, 2041, 1802"
"34388","4388, 3776, 2574"
"34389","2313, 86, 12503"
"34391","1558, 5877, 1327"
"34392","5753, 3868, 3854"
"34393","31117, 7664, 4503"
"34394","10263, 2947, 8097"
"34395","1924, 1481, 1558"
"34396","1558, 3105, 2484"
"34397","2012, 30915, 29876"
"34398","1925, 1923, 1853"
"34399","17249, 3019, 1924"
"34400","311, 8358, 294"
"34401","30825, 31592, 2284"
"34402","1186, 971, 3129"
"34403","28929, 2484, 4264"
"34404","86, 1707, 377"
"34405","1221, 1573, 1578"
"34406","2284, 2269, 3868"
"34408","10263, 295, 6509"
"34410","33221, 28929, 22013"
"34411","1558, 3105, 4388"
"34412","1768, 1938, 7861"
"34413","2390, 1864, 1805"
"34414","1493, 7303, 2269"
"34415","12221, 3019, 10457"
"34416","14685, 1153, 3381"
"34417","5763, 3095, 3704"
"34418","1567, 7303, 1640"
"34419","1493, 21575, 13245"
"34420","4388, 30845, 1924"
"34423","1924, 1481, 1759"
"34424","4566, 29876, 32051"
"34425","2284, 22695, 23299"
"34426","2958, 2269, 1399"
"34427","3019, 1792, 1794"
"34428","5753, 8245, 1558"
"34429","1221, 1567, 971"
"34430","305, 7303, 1864"
"34432","1172, 16706, 193"
"34433","832, 5763, 1560"
"34434","3868, 3854, 1611"
"34435","21575, 3196, 2747"
"34436","311, 8358, 1924"
"34437","86, 4566, 1707"
"34438","31592, 31490, 582"
"34439","1853, 3704, 12361"
"34440","1567, 1640, 28929"
"34443","7303, 22695, 2284"
"34444","17745, 10375, 2157"
"34445","33902, 23115, 1421"
"34446","9487, 25431, 15839"
"34447","8358, 294, 8360"
"34449","3854, 930, 1794"
"34450","1558, 4388, 30845"
"34451","1221, 1567, 971"
"34452","10263, 3437, 1493"
"34453","3019, 1924, 33221"
"34455","170, 28701, 2594"
"34456","31050, 1558, 1014"
"34457","1880, 3023, 31050"
"34458","1224, 305, 1179"
"34459","1853, 2044, 2484"
"34460","2484, 1224, 3776"
"34461","30531, 2682, 14647"
"34462","1558, 3105, 4388"
"34463","1558, 2818, 14647"
"34464","1792, 2920, 1481"
"34465","1558, 3776, 2574"
"34466","377, 32051, 1082"
"34467","6714, 2442, 1331"
"34470","22695, 1853, 305"
"34471","2012, 20047, 949"
"34472","11005, 278, 1744"
"34473","3704, 1611, 311"
"34476","86, 978, 1186"
"34477","3196, 21703, 3625"
"34478","1221, 1567, 971"
"34479","3019, 1493, 2284"
"34480","9917, 1502, 1137"
"34481","3129, 7303, 1743"
"34483","1221, 12671, 1578"
"34484","10263, 1924, 1792"
"34485","1558, 7435, 7436"
"34486","1853, 305, 7303"
"34487","3826, 1558, 3105"
"34488","10263, 3437, 1493"
"34489","1792, 2322, 9487"
"34490","2390, 14685, 23115"
"34491","1179, 2284, 3254"
"34492","2322, 7723, 2947"
"34493","1853, 4388, 23711"
"34494","22695, 9487, 15839"
"34495","10263, 1925, 1923"
"34496","10263, 5753, 1380"
"34498","1969, 1489, 271"
"34499","1925, 1923, 1853"
"34501","5753, 7303, 7330"
"34502","832, 1399, 5763"
"34503","5763, 2291, 4416"
"34504","1853, 305, 3704"
"34505","2947, 3460, 2230"
"34506","28511, 3254, 5753"
"34508","2484, 2200, 1558"
"34509","832, 2747, 1399"
"34510","24171, 31490, 2947"
"34511","1153, 1386, 12585"
"34512","2818, 2484, 3006"
"34513","1925, 2920, 1923"
"34514","5763, 2291, 22297"
"34515","7303, 31050, 1558"
"34516","11717, 23423, 4042"
"34517","86, 4566, 1707"
"34518","1640, 10263, 1925"
"34519","2947, 8358, 9487"
"34520","26019, 1380, 7303"
"34521","4503, 8369, 1224"
"34522","86, 10350, 1869"
"34523","5753, 7303, 3868"
"34524","3776, 2574, 1816"
"34525","5753, 3868, 3854"
"34526","3437, 8097, 1493"
"34527","7303, 1794, 3072"
"34528","1221, 1567, 2450"
"34529","3776, 2574, 28511"
"34531","31050, 4388, 30845"
"34532","1558, 3105, 305"
"34533","3095, 3776, 2574"
"34534","1558, 305, 5753"
"34535","2291, 2292, 31490"
"34537","3129, 4388, 3776"
"34538","2920, 3003, 4084"
"34539","28669, 2408, 5712"
"34540","1924, 1481, 1853"
"34541","1275, 3396, 20757"
"34542","5753, 3854, 14685"
"34543","31490, 1082, 32553"
"34544","9673, 2506, 6251"
"34545","12725, 4566, 1578"
"34546","435, 1563, 949"
"34547","86, 6050, 13119"
"34549","1925, 1923, 1853"
"34550","14647, 33221, 27629"
"34552","1805, 1517, 1558"
"34553","10263, 1853, 3704"
"34554","1792, 2322, 9487"
"34555","2322, 3605, 2291"
"34557","12725, 1380, 26019"
"34558","1924, 1792, 1794"
"34559","1925, 1923, 1853"
"34562","8245, 24273, 28929"
"34563","971, 2450, 4503"
"34564","5753, 3854, 3511"
"34566","1925, 1923, 1853"
"34568","1924, 1481, 1853"
"34570","33221, 28929, 10766"
"34571","5753, 21575, 8245"
"34572","86, 29876, 2294"
"34573","1925, 1923, 23711"
"34576","5763, 305, 1186"
"34577","5753, 8245, 295"
"34578","33221, 1792, 2322"
"34579","12585, 31050, 1014"
"34580","2012, 86, 13119"
"34581","28929, 1865, 2484"
"34582","5763, 31050, 23423"
"34585","1558, 3105, 2484"
"34586","3437, 1493, 3196"
"34587","9487, 3129, 15839"
